schema_version,experiment_id,run_uuid,status,error_class,return_code,engine,scenario,scale_factor,region,date,sample_index,is_warmup,threads,cpu_ratio,gpu_ratio,gpu_chunk_rows,memory_scope,mode_options_json,not_applicable_phases,result_rows,result_hash,oracle_status,load_ms,plan_build_ms,host_prepare_ms,h2d_ms,cpu_scan_ms,gpu_kernel_ms,d2h_ms,overlap_wall_ms,query_total_ms,process_elapsed_ms,input_lineitem_rows,matched_lineitem_rows,cpu_input_rows,gpu_input_rows,h2d_bytes,d2h_bytes,mapped_remote_read_bytes,cpu_peak_rss_bytes,gpu_peak_memory_bytes,throughput_rows_per_second,stdout_log,stderr_log,started_at_utc,finished_at_utc
1,v5-sf1-final,49a36d3d-ac00-45e4-ad74-0a16a3ee585e,ok,,0,arrow-acero,cold,1,ASIA,1994-01-01,0,False,4,1.0,0.0,0,process,"{""cpu_ratio"":1.0}","[""gpu_memory_monitor"",""load_timing""]",5,542abf4003633c7c,passed,0.0,272.453,0.0,0.0,58.6769,0.0,0.0,0.0,332.899,757.741249166429,6001215,7243,6001215,0,0,0,0,496578560,0,18027134.356065955,logs/49a36d3d-ac00-45e4-ad74-0a16a3ee585e.stdout.txt,logs/49a36d3d-ac00-45e4-ad74-0a16a3ee585e.stderr.txt,2026-07-13T19:07:06.819946Z,2026-07-13T19:07:07.577695Z
1,v5-sf1-final,91d5c8e3-5e45-473c-ae3a-c5df06f95130,ok,,0,arrow-acero,cold,1,ASIA,1994-01-01,1,False,4,1.0,0.0,0,process,"{""cpu_ratio"":1.0}","[""gpu_memory_monitor"",""load_timing""]",5,542abf4003633c7c,passed,0.0,268.273,0.0,0.0,55.7594,0.0,0.0,0.0,325.685,761.795551981777,6001215,7243,6001215,0,0,0,0,495906816,0,18426439.6579517,logs/91d5c8e3-5e45-473c-ae3a-c5df06f95130.stdout.txt,logs/91d5c8e3-5e45-473c-ae3a-c5df06f95130.stderr.txt,2026-07-13T19:07:07.578111Z,2026-07-13T19:07:08.339914Z
1,v5-sf1-final,4f0e5795-4fb5-4fb4-853d-8823b40c2b51,ok,,0,arrow-acero,cold,1,ASIA,1994-01-01,2,False,4,1.0,0.0,0,process,"{""cpu_ratio"":1.0}","[""gpu_memory_monitor"",""load_timing""]",5,542abf4003633c7c,passed,0.0,279.042,0.0,0.0,65.5287,0.0,0.0,0.0,346.374,757.0914044044912,6001215,7243,6001215,0,0,0,0,489324544,0,17325824.10919988,logs/4f0e5795-4fb5-4fb4-853d-8823b40c2b51.stdout.txt,logs/4f0e5795-4fb5-4fb4-853d-8823b40c2b51.stderr.txt,2026-07-13T19:07:08.340339Z,2026-07-13T19:07:09.097439Z
1,v5-sf1-final,2a55385d-3d95-4d95-9a6b-654558ac69d5,ok,,0,arrow-acero,cold,1,ASIA,1994-01-01,3,False,4,1.0,0.0,0,process,"{""cpu_ratio"":1.0}","[""gpu_memory_monitor"",""load_timing""]",5,542abf4003633c7c,passed,0.0,276.2,0.0,0.0,63.6717,0.0,0.0,0.0,341.679,757.0401360280812,6001215,7243,6001215,0,0,0,0,491868160,0,17563897.693449117,logs/2a55385d-3d95-4d95-9a6b-654558ac69d5.stdout.txt,logs/2a55385d-3d95-4d95-9a6b-654558ac69d5.stderr.txt,2026-07-13T19:07:09.097879Z,2026-07-13T19:07:09.854927Z
1,v5-sf1-final,799cdb3b-57db-4bc3-927b-945492a19ac0,ok,,0,arrow-acero,cold,1,ASIA,1994-01-01,4,False,4,1.0,0.0,0,process,"{""cpu_ratio"":1.0}","[""gpu_memory_monitor"",""load_timing""]",5,542abf4003633c7c,passed,0.0,268.742,0.0,0.0,59.914,0.0,0.0,0.0,330.273,757.7589871361852,6001215,7243,6001215,0,0,0,0,499965952,0,18170468.06732612,logs/799cdb3b-57db-4bc3-927b-945492a19ac0.stdout.txt,logs/799cdb3b-57db-4bc3-927b-945492a19ac0.stderr.txt,2026-07-13T19:07:09.855355Z,2026-07-13T19:07:10.613122Z
1,v5-sf1-final,3520a3ad-f201-43f6-a38b-c0610dd7a535,ok,,0,arrow-acero,cold,1,ASIA,1994-01-01,5,False,4,1.0,0.0,0,process,"{""cpu_ratio"":1.0}","[""gpu_memory_monitor"",""load_timing""]",5,542abf4003633c7c,passed,0.0,275.985,0.0,0.0,61.4034,0.0,0.0,0.0,339.166,758.8564339093864,6001215,7243,6001215,0,0,0,0,488472576,0,17694034.779429544,logs/3520a3ad-f201-43f6-a38b-c0610dd7a535.stdout.txt,logs/3520a3ad-f201-43f6-a38b-c0610dd7a535.stderr.txt,2026-07-13T19:07:10.613560Z,2026-07-13T19:07:11.372425Z
1,v5-sf1-final,bf503fc6-941d-4db4-b3eb-11cebfd19e63,ok,,0,arrow-acero,cold,1,ASIA,1994-01-01,6,False,4,1.0,0.0,0,process,"{""cpu_ratio"":1.0}","[""gpu_memory_monitor"",""load_timing""]",5,542abf4003633c7c,passed,0.0,288.22,0.0,0.0,64.4991,0.0,0.0,0.0,354.539,758.2575776614249,6001215,7243,6001215,0,0,0,0,465641472,0,16926812.000936426,logs/bf503fc6-941d-4db4-b3eb-11cebfd19e63.stdout.txt,logs/bf503fc6-941d-4db4-b3eb-11cebfd19e63.stderr.txt,2026-07-13T19:07:11.372877Z,2026-07-13T19:07:12.131142Z
1,v5-sf1-final,5c4a875f-a870-482a-ab13-49aa72337e39,ok,,0,arrow-acero,cold,1,ASIA,1994-01-01,7,False,4,1.0,0.0,0,process,"{""cpu_ratio"":1.0}","[""gpu_memory_monitor"",""load_timing""]",5,542abf4003633c7c,passed,0.0,275.505,0.0,0.0,66.1439,0.0,0.0,0.0,343.462,758.328661788255,6001215,7243,6001215,0,0,0,0,478277632,0,17472718.961631857,logs/5c4a875f-a870-482a-ab13-49aa72337e39.stdout.txt,logs/5c4a875f-a870-482a-ab13-49aa72337e39.stderr.txt,2026-07-13T19:07:12.131581Z,2026-07-13T19:07:12.889918Z
1,v5-sf1-final,2356163d-1255-4409-86ad-5237e025cc14,ok,,0,arrow-acero,cold,1,ASIA,1994-01-01,8,False,4,1.0,0.0,0,process,"{""cpu_ratio"":1.0}","[""gpu_memory_monitor"",""load_timing""]",5,542abf4003633c7c,passed,0.0,270.572,0.0,0.0,57.3971,0.0,0.0,0.0,329.608,755.3262850269675,6001215,7243,6001215,0,0,0,0,488476672,0,18207127.86097425,logs/2356163d-1255-4409-86ad-5237e025cc14.stdout.txt,logs/2356163d-1255-4409-86ad-5237e025cc14.stderr.txt,2026-07-13T19:07:12.890340Z,2026-07-13T19:07:13.645674Z
1,v5-sf1-final,b17c2ff7-c5b8-4db1-80c5-d41412813d3f,ok,,0,arrow-acero,cold,1,ASIA,1994-01-01,9,False,4,1.0,0.0,0,process,"{""cpu_ratio"":1.0}","[""gpu_memory_monitor"",""load_timing""]",5,542abf4003633c7c,passed,0.0,270.187,0.0,0.0,62.6216,0.0,0.0,0.0,334.593,755.9204613789916,6001215,7243,6001215,0,0,0,0,486764544,0,17935865.364786472,logs/b17c2ff7-c5b8-4db1-80c5-d41412813d3f.stdout.txt,logs/b17c2ff7-c5b8-4db1-80c5-d41412813d3f.stderr.txt,2026-07-13T19:07:13.646095Z,2026-07-13T19:07:14.402023Z
