scale_factor,config_id,engine,threads,ratio_mode,cpu_ratio,gpu_ratio,request_index,status,result_hash,query_total_ms,cpu_scan_ms,gpu_kernel_ms,h2d_ms,d2h_ms,overlap_wall_ms,input_lineitem_rows,matched_lineitem_rows,cpu_input_rows,gpu_input_rows,h2d_bytes,d2h_bytes,mapped_remote_read_bytes,throughput_rows_per_second,selected_cpu_ratio
10,hybrid-fixed-r0375-t16,hybrid-arrow,16,fixed,0.375,0.625,3,ok,b1351a421ba8dcfd,10.108193,10.036167,9.422847747802734,0.0,0.03302399814128876,9.439191000000003,59986052,72985,22494770,37491282,0,212,0,5934399155.219929,0.375
10,hybrid-fixed-r0375-t16,hybrid-arrow,16,fixed,0.375,0.625,4,ok,b1351a421ba8dcfd,9.772805,9.705936,9.379039764404297,0.0,0.02876799926161766,9.396246,59986052,72985,22494770,37491282,0,212,0,6138058827.532116,0.375
10,hybrid-fixed-r0375-t16,hybrid-arrow,16,fixed,0.375,0.625,5,ok,b1351a421ba8dcfd,9.697483,9.622793,9.424896240234375,0.0,0.03302399814128876,9.449957000000003,59986052,72985,22494770,37491282,0,212,0,6185734174.527555,0.375
10,hybrid-fixed-r0375-t16,hybrid-arrow,16,fixed,0.375,0.625,6,ok,b1351a421ba8dcfd,10.090558,10.021274,9.451519966125488,0.0,0.03340800106525421,9.485006999999998,59986052,72985,22494770,37491282,0,212,0,5944770546.88155,0.375
10,hybrid-fixed-r0375-t16,hybrid-arrow,16,fixed,0.375,0.625,7,ok,b1351a421ba8dcfd,10.01798,9.95113,9.408512115478516,0.0,0.03363199904561043,9.427271,59986052,72985,22494770,37491282,0,212,0,5987839065.360482,0.375
10,hybrid-fixed-r0375-t16,hybrid-arrow,16,fixed,0.375,0.625,8,ok,b1351a421ba8dcfd,10.127171,10.053973,9.512960433959961,0.0,0.03577600046992302,9.548602999999996,59986052,72985,22494770,37491282,0,212,0,5923278277.813221,0.375
10,hybrid-fixed-r0375-t16,hybrid-arrow,16,fixed,0.375,0.625,9,ok,b1351a421ba8dcfd,9.862148,9.799005,9.393152236938477,0.0,0.029888000339269638,9.402265,59986052,72985,22494770,37491282,0,212,0,6082453031.5302515,0.375
10,hybrid-fixed-r0375-t16,hybrid-arrow,16,fixed,0.375,0.625,10,ok,b1351a421ba8dcfd,10.109736,10.042917,9.389056205749512,0.0,0.029888000339269638,9.398589000000001,59986052,72985,22494770,37491282,0,212,0,5933493416.643126,0.375
10,hybrid-fixed-r0375-t16,hybrid-arrow,16,fixed,0.375,0.625,11,ok,b1351a421ba8dcfd,9.978781,9.913685,9.426015853881836,0.0,0.03455999866127968,9.423956999999998,59986052,72985,22494770,37491282,0,212,0,6011360706.282661,0.375
10,hybrid-fixed-r0375-t16,hybrid-arrow,16,fixed,0.375,0.625,12,ok,b1351a421ba8dcfd,10.159219,10.092009,9.40236759185791,0.0,0.03564799949526787,9.421533,59986052,72985,22494770,37491282,0,212,0,5904592862.896252,0.375
10,hybrid-fixed-r0500-t16,hybrid-arrow,16,fixed,0.5,0.5,3,ok,b1351a421ba8dcfd,13.397709,13.32369,7.412735939025879,0.0,0.03046399913728237,7.4250989999999994,59986052,72985,29993026,29993026,0,212,0,4477336535.671883,0.5
10,hybrid-fixed-r0500-t16,hybrid-arrow,16,fixed,0.5,0.5,4,ok,b1351a421ba8dcfd,13.477839,13.403909,7.379968166351318,0.0,0.028543999418616295,7.383587,59986052,72985,29993026,29993026,0,212,0,4450717359.066242,0.5
10,hybrid-fixed-r0500-t16,hybrid-arrow,16,fixed,0.5,0.5,5,ok,b1351a421ba8dcfd,13.298042,13.230481,7.4055681228637695,0.0,0.02304000034928322,7.395543999999999,59986052,72985,29993026,29993026,0,212,0,4510893558.615622,0.5
10,hybrid-fixed-r0500-t16,hybrid-arrow,16,fixed,0.5,0.5,6,ok,b1351a421ba8dcfd,13.368856,13.297681,7.428256034851074,0.0,0.023840000852942467,7.413692000000003,59986052,72985,29993026,29993026,0,212,0,4486999635.570912,0.5
10,hybrid-fixed-r0500-t16,hybrid-arrow,16,fixed,0.5,0.5,7,ok,b1351a421ba8dcfd,13.381846,13.31019,7.406432151794434,0.0,0.032735999673604965,7.436085,59986052,72985,29993026,29993026,0,212,0,4482644023.851418,0.5
10,hybrid-fixed-r0500-t16,hybrid-arrow,16,fixed,0.5,0.5,8,ok,b1351a421ba8dcfd,13.355056,13.28393,7.406847953796387,0.0,0.0261439997702837,7.396815999999999,59986052,72985,29993026,29993026,0,212,0,4491636126.4228325,0.5
10,hybrid-fixed-r0500-t16,hybrid-arrow,16,fixed,0.5,0.5,9,ok,b1351a421ba8dcfd,13.273876,13.195379,7.401472091674805,0.0,0.02191999927163124,7.3896250000000006,59986052,72985,29993026,29993026,0,212,0,4519105949.159085,0.5
10,hybrid-fixed-r0500-t16,hybrid-arrow,16,fixed,0.5,0.5,10,ok,b1351a421ba8dcfd,13.487072,13.413002,7.385824203491211,0.0,0.034591998904943466,7.4173870000000015,59986052,72985,29993026,29993026,0,212,0,4447670480.294018,0.5
10,hybrid-fixed-r0500-t16,hybrid-arrow,16,fixed,0.5,0.5,11,ok,b1351a421ba8dcfd,13.503387,13.433993,7.444479942321777,0.0,0.035551998764276505,7.473438999999999,59986052,72985,29993026,29993026,0,212,0,4442296736.366958,0.5
10,hybrid-fixed-r0500-t16,hybrid-arrow,16,fixed,0.5,0.5,12,ok,b1351a421ba8dcfd,13.632428,13.558028,7.4106879234313965,0.0,0.021824000403285027,7.387632999999999,59986052,72985,29993026,29993026,0,212,0,4400247116.654494,0.5
10,hybrid-fixed-r0625-t16,hybrid-arrow,16,fixed,0.625,0.375,3,ok,b1351a421ba8dcfd,15.967407,15.898114,5.643136024475098,0.0,0.02284800074994564,5.635930999999999,59986052,72985,37491283,22494769,0,212,0,3756781047.7931705,0.625
10,hybrid-fixed-r0625-t16,hybrid-arrow,16,fixed,0.625,0.375,4,ok,b1351a421ba8dcfd,16.026935,15.943652,5.653567790985107,0.0,0.022655999287962914,5.632527,59986052,72985,37491283,22494769,0,212,0,3742827433.9416733,0.625
10,hybrid-fixed-r0625-t16,hybrid-arrow,16,fixed,0.625,0.375,5,ok,b1351a421ba8dcfd,16.026865,15.951153,5.627903938293457,0.0,0.020896000787615776,5.6057169999999985,59986052,72985,37491283,22494769,0,212,0,3742843781.363354,0.625
10,hybrid-fixed-r0625-t16,hybrid-arrow,16,fixed,0.625,0.375,6,ok,b1351a421ba8dcfd,15.860968,15.782542,5.618912220001221,0.0,0.022431999444961548,5.601951,59986052,72985,37491283,22494769,0,212,0,3781991868.33994,0.625
10,hybrid-fixed-r0625-t16,hybrid-arrow,16,fixed,0.625,0.375,7,ok,b1351a421ba8dcfd,15.948059,15.877333,5.6236162185668945,0.0,0.022495999932289124,5.614049000000001,59986052,72985,37491283,22494769,0,212,0,3761338730.938981,0.625
10,hybrid-fixed-r0625-t16,hybrid-arrow,16,fixed,0.625,0.375,8,ok,b1351a421ba8dcfd,15.753249,15.677686,5.638144016265869,0.0,0.03200000151991844,5.656451999999998,59986052,72985,37491283,22494769,0,212,0,3807852716.6046824,0.625
10,hybrid-fixed-r0625-t16,hybrid-arrow,16,fixed,0.625,0.375,9,ok,b1351a421ba8dcfd,16.04327,15.972794,5.62175989151001,0.0,0.027712000533938408,5.631523999999999,59986052,72985,37491283,22494769,0,212,0,3739016547.125368,0.625
10,hybrid-fixed-r0625-t16,hybrid-arrow,16,fixed,0.625,0.375,10,ok,b1351a421ba8dcfd,16.168436,16.092462,5.611519813537598,0.0,0.03392000123858452,5.637022000000002,59986052,72985,37491283,22494769,0,212,0,3710071400.84545,0.625
10,hybrid-fixed-r0625-t16,hybrid-arrow,16,fixed,0.625,0.375,11,ok,b1351a421ba8dcfd,15.924533,15.853167,5.630047798156738,0.0,0.03385600075125694,5.656682,59986052,72985,37491283,22494769,0,212,0,3766895519.008312,0.625
10,hybrid-fixed-r0625-t16,hybrid-arrow,16,fixed,0.625,0.375,12,ok,b1351a421ba8dcfd,15.829151,15.755663,5.608448028564453,0.0,0.03145600110292435,5.619356999999999,59986052,72985,37491283,22494769,0,212,0,3789593769.116234,0.625
10,hybrid-fixed-r0750-t16,hybrid-arrow,16,fixed,0.75,0.25,3,ok,b1351a421ba8dcfd,18.727216,18.640367,3.675136089324951,0.0,0.02252800017595291,3.6502410000000047,59986052,72985,44989539,14996513,0,212,0,3203148401.769916,0.75
10,hybrid-fixed-r0750-t16,hybrid-arrow,16,fixed,0.75,0.25,4,ok,b1351a421ba8dcfd,18.993932,18.917369,3.616447925567627,0.0,0.021888000890612602,3.5936480000000017,59986052,72985,44989539,14996513,0,212,0,3158169251.10609,0.75
10,hybrid-fixed-r0750-t16,hybrid-arrow,16,fixed,0.75,0.25,5,ok,b1351a421ba8dcfd,18.983366,18.905642,3.634943962097168,0.0,0.02191999927163124,3.6170040000000014,59986052,72985,44989539,14996513,0,212,0,3159927064.5680013,0.75
10,hybrid-fixed-r0750-t16,hybrid-arrow,16,fixed,0.75,0.25,6,ok,b1351a421ba8dcfd,19.028333,18.954954,3.6703040599823,0.0,0.0225600004196167,3.6649230000000017,59986052,72985,44989539,14996513,0,212,0,3152459650.56424,0.75
10,hybrid-fixed-r0750-t16,hybrid-arrow,16,fixed,0.75,0.25,7,ok,b1351a421ba8dcfd,18.971889,18.892982,3.6227200031280518,0.0,0.02163200080394745,3.5964509999999983,59986052,72985,44989539,14996513,0,212,0,3161838655.075412,0.75
10,hybrid-fixed-r0750-t16,hybrid-arrow,16,fixed,0.75,0.25,8,ok,b1351a421ba8dcfd,18.873073,18.801396,3.6679680347442627,0.0,0.021695999428629875,3.6567000000000007,59986052,72985,44989539,14996513,0,212,0,3178393470.9519744,0.75
10,hybrid-fixed-r0750-t16,hybrid-arrow,16,fixed,0.75,0.25,9,ok,b1351a421ba8dcfd,18.940533,18.861065,3.6372480392456055,0.0,0.021536000072956085,3.6161020000000015,59986052,72985,44989539,14996513,0,212,0,3167073070.2245817,0.75
10,hybrid-fixed-r0750-t16,hybrid-arrow,16,fixed,0.75,0.25,10,ok,b1351a421ba8dcfd,18.932201,18.856929,3.6658239364624023,0.0,0.022048000246286392,3.6510320000000043,59986052,72985,44989539,14996513,0,212,0,3168466888.767978,0.75
10,hybrid-fixed-r0750-t16,hybrid-arrow,16,fixed,0.75,0.25,11,ok,b1351a421ba8dcfd,19.0998,19.027282,3.6669440269470215,0.0,0.02163200080394745,3.6467069999999993,59986052,72985,44989539,14996513,0,212,0,3140663881.297187,0.75
10,hybrid-fixed-r0750-t16,hybrid-arrow,16,fixed,0.75,0.25,12,ok,b1351a421ba8dcfd,19.037096,18.961704,3.6628479957580566,0.0,0.023840000852942467,3.644743000000002,59986052,72985,44989539,14996513,0,212,0,3151008536.175896,0.75
10,hybrid-fixed-r0875-t16,hybrid-arrow,16,fixed,0.875,0.125,3,ok,b1351a421ba8dcfd,21.789375,21.708405,1.619968056678772,0.0,0.021536000072956085,1.6020199999999996,59986052,72985,52487796,7498256,0,212,0,2752995531.078794,0.875
10,hybrid-fixed-r0875-t16,hybrid-arrow,16,fixed,0.875,0.125,4,ok,b1351a421ba8dcfd,21.912688,21.825288,1.6289279460906982,0.0,0.032255999743938446,1.643181000000002,59986052,72985,52487796,7498256,0,212,0,2737503130.606341,0.875
10,hybrid-fixed-r0875-t16,hybrid-arrow,16,fixed,0.875,0.125,5,ok,b1351a421ba8dcfd,21.95419,21.879358,1.6310720443725586,0.0,0.024447999894618988,1.6218179999999975,59986052,72985,52487796,7498256,0,212,0,2732328179.723324,0.875
10,hybrid-fixed-r0875-t16,hybrid-arrow,16,fixed,0.875,0.125,6,ok,b1351a421ba8dcfd,21.874471,21.78588,1.641152024269104,0.0,0.033055998384952545,1.6533149999999992,59986052,72985,52487796,7498256,0,212,0,2742285836.3066244,0.875
10,hybrid-fixed-r0875-t16,hybrid-arrow,16,fixed,0.875,0.125,7,ok,b1351a421ba8dcfd,21.98123,21.902343,1.6302080154418945,0.0,0.025536000728607178,1.6186849999999957,59986052,72985,52487796,7498256,0,212,0,2728967032.3271265,0.875
10,hybrid-fixed-r0875-t16,hybrid-arrow,16,fixed,0.875,0.125,8,ok,b1351a421ba8dcfd,21.955071,21.873701,1.6363519430160522,0.0,0.03203200176358223,1.6453239999999987,59986052,72985,52487796,7498256,0,212,0,2732218538.4870768,0.875
10,hybrid-fixed-r0875-t16,hybrid-arrow,16,fixed,0.875,0.125,9,ok,b1351a421ba8dcfd,21.967559,21.891257,1.6250879764556885,0.0,0.025760000571608543,1.6242030000000014,59986052,72985,52487796,7498256,0,212,0,2730665341.561163,0.875
10,hybrid-fixed-r0875-t16,hybrid-arrow,16,fixed,0.875,0.125,10,ok,b1351a421ba8dcfd,22.366493,22.287886,1.6312320232391357,0.0,0.02319999970495701,1.6103430000000003,59986052,72985,52487796,7498256,0,212,0,2681960555.9083405,0.875
10,hybrid-fixed-r0875-t16,hybrid-arrow,16,fixed,0.875,0.125,11,ok,b1351a421ba8dcfd,21.848783,21.774714,1.623039960861206,0.0,0.022336000576615334,1.6041230000000013,59986052,72985,52487796,7498256,0,212,0,2745509990.1903,0.875
10,hybrid-fixed-r0875-t16,hybrid-arrow,16,fixed,0.875,0.125,12,ok,b1351a421ba8dcfd,21.874412,21.799851,1.6311039924621582,0.0,0.03308799862861633,1.6513830000000027,59986052,72985,52487796,7498256,0,212,0,2742293232.8420987,0.875
10,hybrid-auto-t16,hybrid-arrow,16,auto,0.28842544930278124,0.7115745506972188,3,ok,b1351a421ba8dcfd,10.976334,7.369076,10.766336441040039,0.0,0.03292800113558769,7.257400000000002,59986052,72985,17301504,42684548,0,212,0,5465035229.430883,0.28842544930278124
10,hybrid-auto-t16,hybrid-arrow,16,auto,0.28842544930278124,0.7115745506972188,4,ok,b1351a421ba8dcfd,10.983585,7.300885,10.773504257202148,0.0,0.03404799848794937,7.1939769999999985,59986052,72985,17301504,42684548,0,212,0,5461427393.697049,0.28842544930278124
10,hybrid-auto-t16,hybrid-arrow,16,auto,0.28842544930278124,0.7115745506972188,5,ok,b1351a421ba8dcfd,10.985067,7.937781,10.785632133483887,0.0,0.03407999873161316,7.834167999999998,59986052,72985,17301504,42684548,0,212,0,5460690590.234907,0.28842544930278124
10,hybrid-auto-t16,hybrid-arrow,16,auto,0.28842544930278124,0.7115745506972188,6,ok,b1351a421ba8dcfd,10.899611,7.347143,10.71615982055664,0.0,0.028384000062942505,7.239071999999998,59986052,72985,17301504,42684548,0,212,0,5503503932.388045,0.28842544930278124
10,hybrid-auto-t16,hybrid-arrow,16,auto,0.28842544930278124,0.7115745506972188,7,ok,b1351a421ba8dcfd,10.984326,7.698906,10.784768104553223,0.0,0.03094400092959404,7.592548999999998,59986052,72985,17301504,42684548,0,212,0,5461058967.113686,0.28842544930278124
10,hybrid-auto-t16,hybrid-arrow,16,auto,0.28842544930278124,0.7115745506972188,8,ok,b1351a421ba8dcfd,10.936826,7.457758,10.73151969909668,0.0,0.0326399989426136,7.356006999999998,59986052,72985,17301504,42684548,0,212,0,5484777027.631234,0.28842544930278124
10,hybrid-auto-t16,hybrid-arrow,16,auto,0.28842544930278124,0.7115745506972188,9,ok,b1351a421ba8dcfd,10.943445,7.700349,10.749919891357422,0.0,0.029888000339269638,7.591107000000001,59986052,72985,17301504,42684548,0,212,0,5481459631.770434,0.28842544930278124
10,hybrid-auto-t16,hybrid-arrow,16,auto,0.28842544930278124,0.7115745506972188,10,ok,b1351a421ba8dcfd,10.96703,7.750232,10.764287948608398,0.0,0.030880000442266464,7.634118999999998,59986052,72985,17301504,42684548,0,212,0,5469671551.91515,0.28842544930278124
10,hybrid-auto-t16,hybrid-arrow,16,auto,0.28842544930278124,0.7115745506972188,11,ok,b1351a421ba8dcfd,11.022403,7.81607,10.811391830444336,0.0,0.03923200070858002,7.710031999999998,59986052,72985,17301504,42684548,0,212,0,5442193684.988654,0.28842544930278124
10,hybrid-auto-t16,hybrid-arrow,16,auto,0.28842544930278124,0.7115745506972188,12,ok,b1351a421ba8dcfd,11.003504,7.777913,10.797056198120117,0.0,0.03094400092959404,7.655781000000003,59986052,72985,17301504,42684548,0,212,0,5451540890.974366,0.28842544930278124
